pressure[atm]        = 1
      17.6064  8.16108e-12
      17.5664  8.88302e-12
      17.5263  9.66853e-12
      17.4863  1.05232e-11
      17.4463   1.1453e-11
      17.4062  1.24646e-11
      17.3662  1.35652e-11
      17.3262  1.47624e-11
      17.2862  1.60648e-11
      17.2461  1.74816e-11
      17.2061  1.90227e-11
      17.1661   2.0699e-11
      17.1261  2.25223e-11
       17.086  2.45054e-11
       17.046  2.66623e-11
       17.006   2.9008e-11
      16.9659  3.15592e-11
      16.9259  3.43335e-11
      16.8859  3.73505e-11
      16.8459  4.06313e-11
      16.8058  4.41989e-11
      16.7658   4.8078e-11
      16.7258  5.22959e-11
      16.6857  5.68819e-11
      16.6457  6.18679e-11
      16.6057  6.72887e-11
      16.5657   7.3182e-11
      16.5256  7.95887e-11
      16.4856  8.65533e-11
      16.4456  9.41241e-11
      16.4056  1.02354e-10
      16.3655  1.11299e-10
      16.3255  1.21021e-10
      16.2855  1.31589e-10
      16.2454  1.43074e-10
      16.2054  1.55555e-10
      16.1654   1.6912e-10
      16.1254  1.83861e-10
      16.0853  1.99879e-10
      16.0453  2.17285e-10
      16.0053  2.36199e-10
      15.9653  2.56749e-10
      15.9252  2.79077e-10
      15.8852  3.03335e-10
      15.8452  3.29689e-10
      15.8051   3.5832e-10
      15.7651  3.89422e-10
      15.7251  4.23208e-10
      15.6851  4.59908e-10
       15.645  4.99771e-10
       15.605  5.43069e-10
       15.565  5.90094e-10
       15.525  6.41167e-10
      15.4849  6.96632e-10
      15.4449  7.56866e-10
      15.4049  8.22276e-10
      15.3648  8.93302e-10
      15.3248  9.70425e-10
      15.2848  1.05416e-09
      15.2448  1.14508e-09
      15.2047  1.24379e-09
      15.1647  1.35095e-09
      15.1247  1.46729e-09
      15.0846  1.59358e-09
      15.0446  1.73066e-09
      15.0046  1.87946e-09
      14.9646  2.04097e-09
      14.9245  2.21626e-09
      14.8845  2.40651e-09
      14.8445  2.61297e-09
      14.8045  2.83703e-09
      14.7644  3.08016e-09
      14.7244  3.34399e-09
      14.6844  3.63025e-09
      14.6443  3.94085e-09
      14.6043  4.27784e-09
      14.5643  4.64343e-09
      14.5243  5.04005e-09
      14.4842   5.4703e-09
      14.4442  5.93701e-09
      14.4042  6.44325e-09
      14.3642  6.99233e-09
      14.3241  7.58786e-09
      14.2841  8.23374e-09
      14.2441  8.93418e-09
       14.204  9.69376e-09
       14.164  1.05174e-08
       14.124  1.14105e-08
       14.084  1.23789e-08
      14.0439  1.34288e-08
      14.0039  1.45671e-08
      13.9639  1.58011e-08
      13.9239  1.71389e-08
      13.8838   1.8589e-08
      13.8438  2.01608e-08
      13.8038  2.18644e-08
      13.7637  2.37109e-08
      13.7237   2.5712e-08
      13.6837  2.78806e-08
      13.6437  3.02306e-08
      13.6036  3.27771e-08
      13.5636  3.55363e-08
      13.5236  3.85258e-08
      13.4835  4.17647e-08
      13.4435  4.52735e-08
      13.4035  4.90747e-08
      13.3635  5.31923e-08
      13.3234  5.76523e-08
      13.2834  6.24831e-08
      13.2434   6.7715e-08
      13.2034  7.33813e-08
      13.1633  7.95174e-08
      13.1233   8.6162e-08
      13.0833  9.33569e-08
      13.0432  1.01147e-07
      13.0032  1.09581e-07
      12.9632  1.18712e-07
      12.9232  1.28597e-07
      12.8831  1.39298e-07
      12.8431   1.5088e-07
      12.8031  1.63416e-07
      12.7631  1.76984e-07
       12.723  1.91667e-07
       12.683  2.07556e-07
       12.643   2.2475e-07
      12.6029  2.43354e-07
      12.5629  2.63483e-07
      12.5229   2.8526e-07
      12.4829  3.08818e-07
      12.4428  3.34302e-07
      12.4028  3.61867e-07
      12.3628  3.91681e-07
      12.3228  4.23926e-07
      12.2827  4.58796e-07
      12.2427  4.96505e-07
      12.2027  5.37279e-07
      12.1626  5.81365e-07
      12.1226  6.29028e-07
      12.0826  6.80555e-07
      12.0426  7.36256e-07
      12.0025  7.96464e-07
      11.9625  8.61538e-07
      11.9225  9.31868e-07
      11.8824  1.00787e-06
      11.8424     1.09e-06
      11.8024  1.17874e-06
      11.7624  1.27462e-06
      11.7223  1.37821e-06
      11.6823   1.4901e-06
      11.6423  1.61097e-06
      11.6023  1.74152e-06
      11.5622  1.88252e-06
      11.5222  2.03478e-06
      11.4822   2.1992e-06
      11.4421  2.37673e-06
      11.4021   2.5684e-06
      11.3621  2.77532e-06
      11.3221  2.99869e-06
       11.282  3.23979e-06
       11.242  3.50001e-06
       11.202  3.78084e-06
       11.162  4.08388e-06
      11.1219  4.41087e-06
      11.0819  4.76367e-06
      11.0419  5.14427e-06
      11.0018  5.55484e-06
      10.9618  5.99769e-06
      10.9218  6.47531e-06
      10.8818  6.99041e-06
      10.8417  7.54585e-06
      10.8017  8.14475e-06
      10.7617  8.79044e-06
      10.7217  9.48652e-06
      10.6816  1.02369e-05
      10.6416  1.10456e-05
      10.6016  1.19172e-05
      10.5615  1.28564e-05
      10.5215  1.38685e-05
      10.4815  1.49589e-05
      10.4415  1.61336e-05
      10.4014  1.73991e-05
      10.3614   1.8762e-05
      10.3214    2.023e-05
      10.2813  2.18107e-05
      10.2413  2.35129e-05
      10.2013  2.53455e-05
      10.1613  2.73185e-05
      10.1212  2.94423e-05
      10.0812  3.17281e-05
      10.0412  3.41883e-05
      10.0012  3.68357e-05
      9.96113  3.96842e-05
       9.9211  4.27489e-05
      9.88107  4.60459e-05
      9.84105  4.95922e-05
      9.80102  5.34065e-05
      9.76099  5.75084e-05
      9.72096  6.19191e-05
      9.68094  6.66615e-05
      9.64091  7.17598e-05
      9.60088  7.72402e-05
      9.56085  8.31307e-05
      9.52083  8.94611e-05
       9.4808  9.62635e-05
      9.44077  0.000103572
      9.40074  0.000111424
      9.36072  0.000119859
      9.32069  0.000128918
      9.28066  0.000138647
      9.24063  0.000149094
      9.20061  0.000160311
      9.16058  0.000172353
      9.12055  0.000185278
      9.08052   0.00019915
       9.0405  0.000214036
      9.00047  0.000230009
      8.96044  0.000247145
      8.92041  0.000265527
      8.88039  0.000285242
      8.84036  0.000306385
      8.80033  0.000329055
       8.7603  0.000353359
      8.72028  0.000379411
      8.68025  0.000407334
      8.64022  0.000437256
      8.60019  0.000469316
      8.56017  0.000503661
      8.52014  0.000540449
      8.48011  0.000579847
      8.44008  0.000622033
      8.40006  0.000667197
      8.36003  0.000715542
         8.32  0.000767282
      8.27997  0.000822645
      8.23995  0.000881876
      8.19992  0.000945233
      8.15989   0.00101299
      8.11986   0.00108544
      8.07984   0.00116289
      8.03981   0.00124568
      7.99978   0.00133415
      7.95975   0.00142867
      7.91973   0.00152963
       7.8797   0.00163746
      7.83967   0.00175259
      7.79964   0.00187549
      7.75962   0.00200666
      7.71959   0.00214662
      7.67956   0.00229592
      7.63953   0.00245516
      7.59951   0.00262494
      7.55948   0.00280593
      7.51945   0.00299882
      7.47942   0.00320433
       7.4394   0.00342324
      7.39937   0.00365635
      7.35934   0.00390452
      7.31931   0.00416865
      7.27929    0.0044497
      7.23926   0.00474865
      7.19923   0.00506655
       7.1592   0.00540451
      7.11918   0.00576368
      7.07915   0.00614529
      7.03912    0.0065506
      6.99909   0.00698094
      6.95907   0.00743773
      6.91904   0.00792243
      6.87901   0.00843657
      6.83898   0.00898175
      6.79896   0.00955966
      6.75893     0.010172
       6.7189    0.0108207
      6.67887    0.0115076
      6.63885    0.0122347
      6.59882    0.0130041
      6.55879    0.0138179
      6.51876    0.0146783
      6.47874    0.0155877
      6.43871    0.0165485
      6.39868    0.0175632
      6.35865    0.0186344
      6.31863    0.0197648
       6.2786    0.0209572
      6.23857    0.0222144
      6.19854    0.0235393
      6.15852    0.0249352
      6.11849    0.0264051
      6.07846    0.0279523
      6.03843    0.0295801
      5.99841    0.0312919
      5.95838    0.0330914
      5.91835    0.0349821
      5.87832    0.0369678
       5.8383    0.0390522
      5.79827    0.0412392
      5.75824    0.0435329
      5.71821    0.0459372
      5.67819    0.0484564
      5.63816    0.0510945
      5.59813     0.053856
       5.5581    0.0567451
      5.51808    0.0597663
      5.47805     0.062924
      5.43802    0.0662228
      5.39799    0.0696671
      5.35797    0.0732617
      5.31794    0.0770113
      5.27791    0.0809203
      5.23788    0.0849937
      5.19786    0.0892361
      5.15783    0.0936523
       5.1178    0.0982469
      5.07777     0.103025
      5.03775     0.107991
      4.99772     0.113149
      4.95769     0.118505
      4.91766     0.124063
      4.87764     0.129827
      4.83761     0.135803
      4.79758     0.141994
      4.75755     0.148406
      4.71753     0.155041
       4.6775     0.161905
      4.63747     0.169002
      4.59744     0.176336
      4.55742      0.18391
      4.51739     0.191728
      4.47736     0.199793
      4.43733      0.20811
      4.39731      0.21668
      4.35728     0.225507
      4.31725     0.234594
      4.27722     0.243943
       4.2372     0.253555
      4.19717     0.263434
      4.15714     0.273579
      4.11711     0.283993
      4.07709     0.294676
      4.03706     0.305628
      3.99703      0.31685
        3.957     0.328341
      3.91698       0.3401
      3.87695     0.352125
      3.83692     0.364414
      3.79689     0.376965
      3.75687     0.389775
      3.71684     0.402838
      3.67681     0.416152
      3.63678      0.42971
      3.59676     0.443507
      3.55673     0.457535
       3.5167     0.471787
      3.47667     0.486255
      3.43665     0.500929
      3.39662     0.515798
      3.35659     0.530851
      3.31656     0.546074
      3.27654     0.561453
      3.23651     0.576973
      3.19648     0.592618
      3.15645     0.608371
      3.11643     0.624212
       3.0764     0.640123
      3.03637     0.656082
      2.99634     0.672068
      2.95632     0.688057
      2.91629     0.704023
      2.87626      0.71994
      2.83623      0.73578
      2.79621     0.751515
      2.75618     0.767114
      2.71615     0.782545
      2.67612     0.797772
       2.6361     0.812761
      2.59607     0.827478
      2.55604     0.841886
      2.51601     0.855948
      2.47599     0.869626
      2.43596     0.882881
      2.39593     0.895672
       2.3559     0.907958
      2.31588     0.919696
      2.27585     0.930842
      2.23582     0.941343
      2.19579     0.951147
      2.15577     0.960209
      2.11574     0.968482
      2.07571     0.975918
      2.03568     0.982465
      1.99566     0.988057
      1.95563     0.992645
       1.9156     0.996182
      1.87557     0.998621
      1.83555     0.999917
      1.79552            1
      1.75549     0.998809
      1.71546     0.996307
      1.67544      0.99246
      1.63541     0.987238
      1.59538     0.980619
      1.55535     0.972583
      1.51533     0.963117
       1.4753     0.952217
      1.43527     0.939882
      1.39524     0.926122
      1.35522     0.910953
      1.31519     0.894397
      1.27516     0.876485
      1.23513     0.857253
      1.19511     0.836741
      1.15508     0.814983
      1.11505     0.791954
      1.07502     0.767527
        1.035     0.741745
     0.994969     0.714673
     0.954942     0.686376
     0.914914     0.656891
     0.874887     0.626019
     0.834859     0.593695
     0.794832     0.560038
     0.754804     0.525186
     0.714777     0.489303
     0.674749     0.452574
     0.634722     0.415211
     0.594694     0.377451
     0.554667      0.33956
     0.514639     0.301832
     0.474612     0.264589
     0.434584     0.228181
     0.394557     0.192987
     0.354529      0.15941
     0.314502     0.127878
     0.274474    0.0988363
     0.234447    0.0727405
     0.194419    0.0500472
     0.154392    0.0311965
     0.114364    0.0165855
    0.0743368   0.00652372
    0.0343093   0.00114132

Well-to-bimolecular product energy distributions:
  E, kcal/mol       W1->P1       W1->P2
      21.0487 -1.28157e-17 -3.32442e-13
      21.0087 -1.67855e-17 -4.33611e-13
      20.9687   2.5549e-17  6.57251e-13
      20.9287  8.38585e-17  2.14827e-12
      20.8886 -4.82937e-17   -1.232e-12
      20.8486  2.77392e-17  7.04678e-13
      20.8086  8.33327e-18  2.10807e-13
      20.7686  3.06496e-17  7.72075e-13
      20.7285  1.57751e-17  3.95703e-13
      20.6885  3.00177e-17  7.49779e-13
      20.6485 -4.21165e-17 -1.04752e-12
      20.6084 -2.37029e-17  -5.8703e-13
      20.5684 -1.34123e-18 -3.30756e-14
      20.5284 -7.33899e-18 -1.80211e-13
      20.4884 -3.22256e-17 -7.87918e-13
      20.4483 -2.21189e-18 -5.38488e-14
      20.4083 -2.49856e-17 -6.05661e-13
      20.3683  4.55631e-17  1.09971e-12
      20.3283 -2.74905e-17 -6.60643e-13
      20.2882  1.10024e-17  2.63263e-13
      20.2482 -3.34749e-17 -7.97503e-13
      20.2082 -2.79603e-18 -6.63229e-14
      20.1681  3.70327e-18  8.74604e-14
      20.1281  -7.4623e-17 -1.75469e-12
      20.0881  5.32924e-17  1.24764e-12
      20.0481  3.35399e-18  7.81767e-14
       20.008  1.19664e-17  2.77696e-13
       19.968  6.99083e-17  1.61517e-12
       19.928 -4.56055e-17 -1.04902e-12
      19.8879 -2.36897e-17 -5.42504e-13
      19.8479  4.64402e-17  1.05879e-12
      19.8079  5.77931e-17  1.31177e-12
      19.7679  1.90491e-17  4.30447e-13
      19.7278   5.0292e-17  1.13136e-12
      19.6878 -1.16909e-16 -2.61821e-12
      19.6478   1.7713e-17   3.9491e-13
      19.6078 -7.60754e-17 -1.68847e-12
      19.5677 -5.52177e-17 -1.22002e-12
      19.5277  1.10304e-16  2.42613e-12
      19.4877 -1.14158e-16 -2.49953e-12
      19.4476  3.71462e-17  8.09643e-13
      19.4076 -1.13093e-16 -2.45378e-12
      19.3676 -2.74442e-17 -5.92742e-13
      19.3276  6.26199e-17  1.34629e-12
      19.2875  4.48479e-17  9.59786e-13
      19.2475  -8.9352e-17 -1.90343e-12
      19.2075  3.36128e-16  7.12742e-12
      19.1675  9.23213e-17  1.94859e-12
      19.1274 -5.68352e-17 -1.19405e-12
      19.0874  2.73091e-16  5.71071e-12
      19.0474  4.83623e-17  1.00662e-12
      19.0073  1.87658e-16  3.88769e-12
      18.9673 -3.78156e-17 -7.79757e-13
      18.9273  2.59742e-16  5.33075e-12
      18.8873 -1.12472e-16 -2.29745e-12
      18.8472  1.27141e-16  2.58483e-12
      18.8072 -3.00855e-16 -6.08762e-12
      18.7672 -6.53291e-16 -1.31563e-11
      18.7272  1.34389e-16  2.69354e-12
      18.6871 -4.17404e-16 -8.32613e-12
      18.6471  3.60846e-16  7.16358e-12
      18.6071  7.44434e-18  1.47079e-13
       18.567 -1.46333e-16 -2.87727e-12
       18.527 -4.51444e-16 -8.83379e-12
       18.487 -8.52404e-18 -1.65993e-13
       18.447  3.50765e-16  6.79761e-12
      18.4069  3.98878e-16  7.69256e-12
      18.3669 -2.11728e-16 -4.06344e-12
      18.3269 -3.36531e-16 -6.42716e-12
      18.2868 -3.52293e-17 -6.69531e-13
      18.2468  1.11063e-16   2.1004e-12
      18.2068  -9.6143e-16  -1.8093e-11
      18.1668 -4.43263e-16 -8.30061e-12
      18.1267 -6.60578e-16  -1.2309e-11
      18.0867  -1.8604e-16 -3.44942e-12
      18.0467  -1.6929e-16 -3.12326e-12
      18.0067 -2.63183e-18 -4.83128e-14
      17.9666  9.64859e-16  1.76235e-11
      17.9266  4.14005e-16  7.52402e-12
      17.8866  -5.5545e-16 -1.00438e-11
      17.8465  1.47676e-15  2.65686e-11
      17.8065 -3.59615e-16 -6.43716e-12
      17.7665  3.01883e-16  5.37632e-12
      17.7265  1.29453e-15  2.29373e-11
      17.6864 -1.13737e-16 -2.00497e-12
      17.6464  1.02401e-15   1.7959e-11
      17.6064  4.71919e-16   8.2339e-12
      17.5664 -6.14764e-16 -1.06709e-11
      17.5263  6.80103e-16  1.17439e-11
      17.4863  -4.7116e-16 -8.09366e-12
      17.4463  1.26704e-15   2.1652e-11
      17.4062 -1.54564e-15 -2.62749e-11
      17.3662  2.47539e-15  4.18592e-11
      17.3262  4.84441e-16  8.14886e-12
      17.2862  1.43137e-16  2.39502e-12
      17.2461  4.87439e-15   8.1128e-11
      17.2061 -5.75447e-16 -9.52669e-12
      17.1661  2.88758e-16  4.75498e-12
      17.1261  2.04606e-15  3.35123e-11
       17.086 -9.82308e-16 -1.60029e-11
       17.046  2.21598e-16  3.59067e-12
       17.006   1.2672e-15  2.04222e-11
      16.9659  1.50766e-15  2.41661e-11
      16.9259  3.24544e-15  5.17384e-11
      16.8859  3.76033e-15  5.96206e-11
      16.8459   -1.361e-15 -2.14611e-11
      16.8058 -2.97697e-16 -4.66859e-12
      16.7658  2.29627e-15  3.58133e-11
      16.7258  1.24796e-15  1.93565e-11
      16.6857  1.56998e-15  2.42167e-11
      16.6457  3.16952e-15   4.8619e-11
      16.6057 -1.86609e-15 -2.84662e-11
      16.5657 -4.63418e-15 -7.02983e-11
      16.5256  1.97388e-15  2.97758e-11
      16.4856 -8.80768e-16 -1.32119e-11
      16.4456 -2.81955e-15 -4.20573e-11
      16.4056 -3.69759e-15  -5.4844e-11
      16.3655  -5.3694e-16 -7.91914e-12
      16.3255  4.45069e-15  6.52701e-11
      16.2855 -2.11849e-15 -3.08917e-11
      16.2454 -1.79533e-15 -2.60303e-11
      16.2054  1.54807e-15  2.23172e-11
      16.1654 -7.04213e-15 -1.00939e-10
      16.1254  6.46579e-15  9.21456e-11
      16.0853  1.69164e-15  2.39691e-11
      16.0453 -4.31302e-15 -6.07586e-11
      16.0053   1.9721e-15  2.76205e-11
      15.9653  9.33858e-15  1.30032e-10
      15.9252  5.61796e-15  7.77689e-11
      15.8852 -1.73419e-15 -2.38658e-11
      15.8452  1.02611e-14  1.40383e-10
      15.8051    -1.63e-14 -2.21689e-10
      15.7651  1.74791e-15  2.36321e-11
      15.7251 -1.27251e-14 -1.71026e-10
      15.6851 -2.61029e-16 -3.48738e-12
       15.645  9.85094e-15  1.30825e-10
       15.605 -5.03442e-15 -6.64594e-11
       15.565  2.47074e-14  3.24206e-10
       15.525  4.83099e-15  6.30097e-11
      15.4849  9.68482e-16  1.25555e-11
      15.4449  6.09299e-16  7.85118e-12
      15.4049  1.34381e-14  1.72107e-10
      15.3648  -2.7916e-16 -3.55352e-12
      15.3248  2.51993e-14  3.18812e-10
      15.2848 -1.61067e-14 -2.02527e-10
      15.2448  2.31132e-14  2.88843e-10
      15.2047  1.00529e-15  1.24857e-11
      15.1647  2.05273e-14  2.53374e-10
      15.1247 -5.54756e-15 -6.80512e-11
      15.0846  1.58019e-14  1.92637e-10
      15.0446  -4.3368e-14 -5.25398e-10
      15.0046  2.61339e-14  3.14634e-10
      14.9646 -1.68211e-15 -2.01247e-11
      14.9245  3.94914e-14  4.69509e-10
      14.8845 -2.09888e-14 -2.47963e-10
      14.8445  2.37893e-14  2.79273e-10
      14.8045  4.92276e-15  5.74245e-11
      14.7644  -2.7223e-15 -3.15542e-11
      14.7244  4.32423e-14  4.98026e-10
      14.6844 -5.49263e-15 -6.28547e-11
      14.6443  5.29314e-15  6.01832e-11
      14.6043  4.19713e-16  4.74142e-12
      14.5643  4.03201e-14  4.52546e-10
      14.5243 -7.96487e-15 -8.88169e-11
      14.4842 -7.13453e-14 -7.90405e-10
      14.4442  7.50059e-14  8.25538e-10
      14.4042 -1.02082e-13 -1.11619e-09
      14.3642  2.96486e-14  3.22056e-10
      14.3241  2.71371e-14  2.92833e-10
      14.2841  6.74188e-15  7.22692e-11
      14.2441  5.68939e-14  6.05822e-10
       14.204 -3.49481e-14 -3.69657e-10
       14.164 -7.50642e-15 -7.88665e-11
       14.124 -2.86617e-14 -2.99113e-10
       14.084 -4.06781e-14 -4.21653e-10
      14.0439  1.13502e-13  1.16855e-09
      14.0039 -4.57773e-14 -4.68092e-10
      13.9639  1.67692e-13  1.70301e-09
      13.9239 -2.62135e-15  -2.6439e-11
      13.8838 -3.53427e-14 -3.54013e-10
      13.8438 -1.57551e-14 -1.56722e-10
      13.8038 -1.22419e-13 -1.20929e-09
      13.7637 -1.46596e-13 -1.43803e-09
      13.7237 -1.35382e-14 -1.31874e-10
      13.6837 -2.04171e-15 -1.97482e-11
      13.6437 -3.35155e-14 -3.21889e-10
      13.6036  3.32837e-14  3.17399e-10
      13.5636 -1.78005e-13 -1.68542e-09
      13.5236  8.76021e-14  8.23533e-10
      13.4835  1.00767e-13  9.40511e-10
      13.4435  2.85309e-13  2.64379e-09
      13.4035 -1.58638e-13  -1.4594e-09
      13.3635  8.52698e-14  7.78761e-10
      13.3234  -7.5848e-14 -6.87673e-10
      13.2834 -4.89706e-14 -4.40748e-10
      13.2434  1.55114e-13  1.38582e-09
      13.2034  -1.6063e-13 -1.42453e-09
      13.1633  4.67511e-14  4.11541e-10
      13.1233 -7.16758e-14 -6.26261e-10
      13.0833  3.57989e-13  3.10456e-09
      13.0432 -1.20516e-13 -1.03731e-09
      13.0032  1.38553e-13  1.18358e-09
      12.9632 -1.88426e-13 -1.59746e-09
      12.9232  1.02027e-13  8.58405e-10
      12.8831  4.70835e-14  3.93119e-10
      12.8431  1.74616e-13  1.44677e-09
      12.8031  6.68333e-14  5.49488e-10
      12.7631  2.55315e-13  2.08292e-09
       12.723  3.04718e-13  2.46669e-09
       12.683   7.2312e-13  5.80805e-09
       12.643 -8.42837e-13 -6.71662e-09
      12.6029 -1.08569e-13 -8.58392e-10
      12.5629 -1.09367e-13 -8.57868e-10
      12.5229  2.41651e-13  1.88045e-09
      12.4829 -2.34364e-13 -1.80919e-09
      12.4428 -4.80849e-13 -3.68219e-09
      12.4028 -1.32679e-13 -1.00782e-09
      12.3628  2.93796e-14  2.21358e-10
      12.3228  6.52086e-14  4.87309e-10
      12.2827  1.43696e-12  1.06507e-08
      12.2427  1.22461e-13  9.00214e-10
      12.2027  3.77929e-13  2.75521e-09
      12.1626 -1.27741e-13 -9.23541e-10
      12.1226 -3.72245e-13 -2.66881e-09
      12.0826 -4.57164e-13 -3.25019e-09
      12.0426  9.94768e-13  7.01277e-09
      12.0025  5.71884e-14  3.99753e-10
      11.9625 -1.66417e-13  -1.1534e-09
      11.9225 -6.17319e-13 -4.24207e-09
      11.8824 -3.90699e-13 -2.66183e-09
      11.8424   2.3379e-13  1.57914e-09
      11.8024  1.40259e-12  9.39215e-09
      11.7624  3.50277e-14  2.32527e-10
      11.7223 -8.84032e-13 -5.81757e-09
      11.6823  4.40724e-13    2.875e-09
      11.6423  9.63092e-13  6.22761e-09
      11.6023   6.5826e-13  4.21911e-09
      11.5622 -2.22437e-12 -1.41313e-08
      11.5222 -2.93924e-13 -1.85077e-09
      11.4822  5.56552e-13  3.47332e-09
      11.4421 -3.07925e-13 -1.90455e-09
      11.4021 -9.06348e-13 -5.55564e-09
      11.3621    6.414e-13  3.89624e-09
      11.3221 -1.81845e-12 -1.09465e-08
       11.282  1.50024e-12  8.94915e-09
       11.242 -1.04087e-12 -6.15239e-09
       11.202 -4.51929e-13 -2.64684e-09
       11.162  1.83679e-12  1.06588e-08
      11.1219  2.30125e-13  1.32309e-09
      11.0819 -1.12594e-12 -6.41353e-09
      11.0419  1.86791e-12   1.0541e-08
      11.0018  4.82531e-13  2.69755e-09
      10.9618  5.60762e-13  3.10546e-09
      10.9218 -3.78179e-13 -2.07457e-09
      10.8818  1.26808e-15  6.89033e-12
      10.8417  4.79273e-13  2.57942e-09
      10.8017  3.40506e-13  1.81506e-09
      10.7617  2.33272e-12  1.23149e-08
      10.7217   3.2314e-12  1.68945e-08
      10.6816  1.18156e-12  6.11752e-09
      10.6416  2.65878e-12  1.36316e-08
      10.6016 -2.45016e-13 -1.24389e-09
      10.5615  5.12026e-12  2.57385e-08
      10.5215 -2.55389e-12 -1.27109e-08
      10.4815 -4.35277e-12 -2.14486e-08
      10.4415  5.69503e-13  2.77822e-09
      10.4014 -1.46982e-12 -7.09827e-09
      10.3614 -1.35987e-14 -6.50099e-11
      10.3214  3.42075e-12  1.61874e-08
      10.2813 -3.17124e-12 -1.48538e-08
      10.2413 -1.42847e-12 -6.62229e-09
      10.2013 -8.91988e-13 -4.09262e-09
      10.1613 -4.81811e-12 -2.18778e-08
      10.1212  1.40046e-11  6.29306e-08
      10.0812 -1.19454e-12 -5.31174e-09
      10.0412 -1.21373e-12 -5.34052e-09
      10.0012  2.71163e-13  1.18058e-09
      9.96113  2.68569e-12  1.15691e-08
       9.9211 -1.77843e-12 -7.57943e-09
      9.88107 -2.44402e-12 -1.03048e-08
      9.84105 -6.79768e-12 -2.83534e-08
      9.80102  9.99693e-13  4.12472e-09
      9.76099 -3.48114e-12 -1.42072e-08
      9.72096  8.32701e-12   3.3613e-08
      9.68094  1.01906e-11  4.06838e-08
      9.64091  1.13081e-11  4.46462e-08
      9.60088 -7.69277e-12 -3.00348e-08
      9.56085 -1.36632e-12 -5.27484e-09
      9.52083  5.24598e-12  2.00247e-08
       9.4808  2.95961e-12  1.11693e-08
      9.44077  -4.5511e-12 -1.69797e-08
      9.40074 -1.13058e-11 -4.16969e-08
      9.36072  3.71393e-12  1.35393e-08
      9.32069  6.62312e-12  2.38643e-08
      9.28066  1.34762e-11  4.79892e-08
      9.24063   1.6343e-12  5.75128e-09
      9.20061 -2.35773e-12 -8.19871e-09
      9.16058 -8.77528e-12 -3.01504e-08
      9.12055 -1.56834e-12 -5.32369e-09
      9.08052 -1.84405e-11  -6.1837e-08
       9.0405 -2.87547e-12 -9.52453e-09
      9.00047  3.11141e-11   1.0179e-07
      8.96044 -6.81129e-12 -2.20065e-08
      8.92041 -1.52743e-11 -4.87314e-08
      8.88039  9.12007e-12  2.87292e-08
      8.84036 -1.78374e-11 -5.54737e-08
      8.80033 -5.07759e-11 -1.55882e-07
       8.7603  -5.5262e-13 -1.67454e-09
      8.72028  3.85324e-11  1.15234e-07
      8.68025  9.23573e-12  2.72563e-08
      8.64022 -3.63687e-11 -1.05905e-07
