pressure[atm]        = 100
      17.6064  8.16108e-12
      17.5664  8.88302e-12
      17.5263  9.66853e-12
      17.4863  1.05232e-11
      17.4463   1.1453e-11
      17.4062  1.24646e-11
      17.3662  1.35652e-11
      17.3262  1.47624e-11
      17.2862  1.60648e-11
      17.2461  1.74816e-11
      17.2061  1.90227e-11
      17.1661   2.0699e-11
      17.1261  2.25223e-11
       17.086  2.45054e-11
       17.046  2.66623e-11
       17.006   2.9008e-11
      16.9659  3.15592e-11
      16.9259  3.43335e-11
      16.8859  3.73505e-11
      16.8459  4.06313e-11
      16.8058  4.41989e-11
      16.7658   4.8078e-11
      16.7258  5.22959e-11
      16.6857  5.68819e-11
      16.6457  6.18679e-11
      16.6057  6.72887e-11
      16.5657   7.3182e-11
      16.5256  7.95887e-11
      16.4856  8.65533e-11
      16.4456  9.41241e-11
      16.4056  1.02354e-10
      16.3655  1.11299e-10
      16.3255  1.21021e-10
      16.2855  1.31589e-10
      16.2454  1.43074e-10
      16.2054  1.55555e-10
      16.1654   1.6912e-10
      16.1254  1.83861e-10
      16.0853  1.99879e-10
      16.0453  2.17285e-10
      16.0053  2.36199e-10
      15.9653  2.56749e-10
      15.9252  2.79077e-10
      15.8852  3.03335e-10
      15.8452  3.29689e-10
      15.8051   3.5832e-10
      15.7651  3.89422e-10
      15.7251  4.23208e-10
      15.6851  4.59908e-10
       15.645  4.99771e-10
       15.605  5.43069e-10
       15.565  5.90094e-10
       15.525  6.41167e-10
      15.4849  6.96632e-10
      15.4449  7.56866e-10
      15.4049  8.22276e-10
      15.3648  8.93302e-10
      15.3248  9.70425e-10
      15.2848  1.05416e-09
      15.2448  1.14508e-09
      15.2047  1.24379e-09
      15.1647  1.35095e-09
      15.1247  1.46729e-09
      15.0846  1.59358e-09
      15.0446  1.73066e-09
      15.0046  1.87946e-09
      14.9646  2.04097e-09
      14.9245  2.21626e-09
      14.8845  2.40651e-09
      14.8445  2.61297e-09
      14.8045  2.83703e-09
      14.7644  3.08016e-09
      14.7244  3.34399e-09
      14.6844  3.63025e-09
      14.6443  3.94085e-09
      14.6043  4.27784e-09
      14.5643  4.64343e-09
      14.5243  5.04005e-09
      14.4842   5.4703e-09
      14.4442  5.93701e-09
      14.4042  6.44325e-09
      14.3642  6.99233e-09
      14.3241  7.58786e-09
      14.2841  8.23374e-09
      14.2441  8.93418e-09
       14.204  9.69376e-09
       14.164  1.05174e-08
       14.124  1.14105e-08
       14.084  1.23789e-08
      14.0439  1.34288e-08
      14.0039  1.45671e-08
      13.9639  1.58011e-08
      13.9239  1.71389e-08
      13.8838   1.8589e-08
      13.8438  2.01608e-08
      13.8038  2.18644e-08
      13.7637  2.37109e-08
      13.7237   2.5712e-08
      13.6837  2.78806e-08
      13.6437  3.02306e-08
      13.6036  3.27771e-08
      13.5636  3.55363e-08
      13.5236  3.85258e-08
      13.4835  4.17647e-08
      13.4435  4.52735e-08
      13.4035  4.90747e-08
      13.3635  5.31923e-08
      13.3234  5.76523e-08
      13.2834  6.24831e-08
      13.2434   6.7715e-08
      13.2034  7.33813e-08
      13.1633  7.95174e-08
      13.1233   8.6162e-08
      13.0833  9.33569e-08
      13.0432  1.01147e-07
      13.0032  1.09581e-07
      12.9632  1.18712e-07
      12.9232  1.28597e-07
      12.8831  1.39298e-07
      12.8431   1.5088e-07
      12.8031  1.63416e-07
      12.7631  1.76984e-07
       12.723  1.91667e-07
       12.683  2.07556e-07
       12.643   2.2475e-07
      12.6029  2.43354e-07
      12.5629  2.63483e-07
      12.5229   2.8526e-07
      12.4829  3.08818e-07
      12.4428  3.34302e-07
      12.4028  3.61867e-07
      12.3628  3.91681e-07
      12.3228  4.23926e-07
      12.2827  4.58796e-07
      12.2427  4.96505e-07
      12.2027  5.37279e-07
      12.1626  5.81365e-07
      12.1226  6.29028e-07
      12.0826  6.80555e-07
      12.0426  7.36256e-07
      12.0025  7.96464e-07
      11.9625  8.61538e-07
      11.9225  9.31868e-07
      11.8824  1.00787e-06
      11.8424     1.09e-06
      11.8024  1.17874e-06
      11.7624  1.27462e-06
      11.7223  1.37821e-06
      11.6823   1.4901e-06
      11.6423  1.61097e-06
      11.6023  1.74152e-06
      11.5622  1.88252e-06
      11.5222  2.03478e-06
      11.4822   2.1992e-06
      11.4421  2.37673e-06
      11.4021   2.5684e-06
      11.3621  2.77532e-06
      11.3221  2.99869e-06
       11.282  3.23979e-06
       11.242  3.50001e-06
       11.202  3.78084e-06
       11.162  4.08388e-06
      11.1219  4.41087e-06
      11.0819  4.76367e-06
      11.0419  5.14427e-06
      11.0018  5.55484e-06
      10.9618  5.99769e-06
      10.9218  6.47531e-06
      10.8818  6.99041e-06
      10.8417  7.54585e-06
      10.8017  8.14475e-06
      10.7617  8.79044e-06
      10.7217  9.48652e-06
      10.6816  1.02369e-05
      10.6416  1.10456e-05
      10.6016  1.19172e-05
      10.5615  1.28564e-05
      10.5215  1.38685e-05
      10.4815  1.49589e-05
      10.4415  1.61336e-05
      10.4014  1.73991e-05
      10.3614   1.8762e-05
      10.3214    2.023e-05
      10.2813  2.18107e-05
      10.2413  2.35129e-05
      10.2013  2.53455e-05
      10.1613  2.73185e-05
      10.1212  2.94423e-05
      10.0812  3.17281e-05
      10.0412  3.41883e-05
      10.0012  3.68357e-05
      9.96113  3.96842e-05
       9.9211  4.27489e-05
      9.88107  4.60459e-05
      9.84105  4.95922e-05
      9.80102  5.34065e-05
      9.76099  5.75084e-05
      9.72096  6.19191e-05
      9.68094  6.66615e-05
      9.64091  7.17598e-05
      9.60088  7.72402e-05
      9.56085  8.31307e-05
      9.52083  8.94611e-05
       9.4808  9.62635e-05
      9.44077  0.000103572
      9.40074  0.000111424
      9.36072  0.000119859
      9.32069  0.000128918
      9.28066  0.000138647
      9.24063  0.000149094
      9.20061  0.000160311
      9.16058  0.000172353
      9.12055  0.000185278
      9.08052   0.00019915
       9.0405  0.000214036
      9.00047  0.000230009
      8.96044  0.000247145
      8.92041  0.000265527
      8.88039  0.000285242
      8.84036  0.000306385
      8.80033  0.000329055
       8.7603  0.000353359
      8.72028  0.000379411
      8.68025  0.000407334
      8.64022  0.000437256
      8.60019  0.000469316
      8.56017  0.000503661
      8.52014  0.000540449
      8.48011  0.000579847
      8.44008  0.000622033
      8.40006  0.000667197
      8.36003  0.000715542
         8.32  0.000767282
      8.27997  0.000822645
      8.23995  0.000881876
      8.19992  0.000945233
      8.15989   0.00101299
      8.11986   0.00108544
      8.07984   0.00116289
      8.03981   0.00124568
      7.99978   0.00133415
      7.95975   0.00142867
      7.91973   0.00152963
       7.8797   0.00163746
      7.83967   0.00175259
      7.79964   0.00187549
      7.75962   0.00200666
      7.71959   0.00214662
      7.67956   0.00229592
      7.63953   0.00245516
      7.59951   0.00262494
      7.55948   0.00280593
      7.51945   0.00299882
      7.47942   0.00320433
       7.4394   0.00342324
      7.39937   0.00365635
      7.35934   0.00390452
      7.31931   0.00416865
      7.27929    0.0044497
      7.23926   0.00474865
      7.19923   0.00506655
       7.1592   0.00540451
      7.11918   0.00576368
      7.07915   0.00614529
      7.03912    0.0065506
      6.99909   0.00698094
      6.95907   0.00743773
      6.91904   0.00792243
      6.87901   0.00843657
      6.83898   0.00898175
      6.79896   0.00955966
      6.75893    0.0101721
       6.7189    0.0108207
      6.67887    0.0115076
      6.63885    0.0122347
      6.59882    0.0130041
      6.55879    0.0138179
      6.51876    0.0146783
      6.47874    0.0155877
      6.43871    0.0165485
      6.39868    0.0175632
      6.35865    0.0186344
      6.31863    0.0197648
       6.2786    0.0209572
      6.23857    0.0222144
      6.19854    0.0235393
      6.15852    0.0249352
      6.11849    0.0264051
      6.07846    0.0279523
      6.03843    0.0295801
      5.99841    0.0312919
      5.95838    0.0330914
      5.91835    0.0349821
      5.87832    0.0369678
       5.8383    0.0390522
      5.79827    0.0412392
      5.75824    0.0435329
      5.71821    0.0459372
      5.67819    0.0484564
      5.63816    0.0510945
      5.59813     0.053856
       5.5581    0.0567451
      5.51808    0.0597663
      5.47805     0.062924
      5.43802    0.0662228
      5.39799    0.0696671
      5.35797    0.0732617
      5.31794    0.0770113
      5.27791    0.0809203
      5.23788    0.0849937
      5.19786    0.0892361
      5.15783    0.0936523
       5.1178    0.0982469
      5.07777     0.103025
      5.03775     0.107991
      4.99772     0.113149
      4.95769     0.118505
      4.91766     0.124063
      4.87764     0.129827
      4.83761     0.135803
      4.79758     0.141994
      4.75755     0.148406
      4.71753     0.155041
       4.6775     0.161905
      4.63747     0.169002
      4.59744     0.176336
      4.55742      0.18391
      4.51739     0.191728
      4.47736     0.199793
      4.43733      0.20811
      4.39731      0.21668
      4.35728     0.225507
      4.31725     0.234594
      4.27722     0.243943
       4.2372     0.253555
      4.19717     0.263434
      4.15714     0.273579
      4.11711     0.283993
      4.07709     0.294676
      4.03706     0.305628
      3.99703      0.31685
        3.957     0.328341
      3.91698       0.3401
      3.87695     0.352125
      3.83692     0.364414
      3.79689     0.376965
      3.75687     0.389775
      3.71684     0.402838
      3.67681     0.416152
      3.63678      0.42971
      3.59676     0.443507
      3.55673     0.457535
       3.5167     0.471787
      3.47667     0.486255
      3.43665     0.500929
      3.39662     0.515798
      3.35659     0.530851
      3.31656     0.546074
      3.27654     0.561453
      3.23651     0.576973
      3.19648     0.592618
      3.15645     0.608371
      3.11643     0.624212
       3.0764     0.640123
      3.03637     0.656082
      2.99634     0.672068
      2.95632     0.688057
      2.91629     0.704023
      2.87626      0.71994
      2.83623      0.73578
      2.79621     0.751515
      2.75618     0.767114
      2.71615     0.782545
      2.67612     0.797772
       2.6361     0.812761
      2.59607     0.827478
      2.55604     0.841886
      2.51601     0.855948
      2.47599     0.869626
      2.43596     0.882881
      2.39593     0.895672
       2.3559     0.907958
      2.31588     0.919696
      2.27585     0.930842
      2.23582     0.941343
      2.19579     0.951147
      2.15577     0.960209
      2.11574     0.968482
      2.07571     0.975918
      2.03568     0.982465
      1.99566     0.988057
      1.95563     0.992645
       1.9156     0.996182
      1.87557     0.998621
      1.83555     0.999917
      1.79552            1
      1.75549     0.998809
      1.71546     0.996307
      1.67544      0.99246
      1.63541     0.987238
      1.59538     0.980619
      1.55535     0.972583
      1.51533     0.963117
       1.4753     0.952217
      1.43527     0.939882
      1.39524     0.926122
      1.35522     0.910953
      1.31519     0.894397
      1.27516     0.876485
      1.23513     0.857253
      1.19511     0.836741
      1.15508     0.814983
      1.11505     0.791954
      1.07502     0.767527
        1.035     0.741745
     0.994969     0.714673
     0.954942     0.686376
     0.914914     0.656891
     0.874887     0.626019
     0.834859     0.593695
     0.794832     0.560037
     0.754804     0.525186
     0.714777     0.489303
     0.674749     0.452574
     0.634722      0.41521
     0.594694      0.37745
     0.554667      0.33956
     0.514639     0.301831
     0.474612     0.264588
     0.434584      0.22818
     0.394557     0.192985
     0.354529     0.159409
     0.314502     0.127876
     0.274474     0.098834
     0.234447    0.0727378
     0.194419     0.050044
     0.154392    0.0311927
     0.114364     0.016581
    0.0743368    0.0065186
    0.0343093    0.0011359

Well-to-bimolecular product energy distributions:
  E, kcal/mol       W1->P1       W1->P2
      21.0487  1.14718e-19  2.97581e-15
      21.0087  1.28241e-19   3.3128e-15
      20.9687 -2.29562e-19  -5.9055e-15
      20.9287 -2.76616e-19 -7.08629e-15
      20.8886  1.29527e-19  3.30432e-15
      20.8486 -2.36854e-19 -6.01698e-15
      20.8086 -7.77226e-20 -1.96615e-15
      20.7686 -1.33467e-19  -3.3621e-15
      20.7285  1.69715e-19  4.25715e-15
      20.6885 -1.55215e-19 -3.87694e-15
      20.6485 -1.37871e-19 -3.42911e-15
      20.6084 -5.99202e-20 -1.48399e-15
      20.5684 -3.81618e-19 -9.41092e-15
      20.5284  3.54317e-19  8.70032e-15
      20.4884 -2.51277e-19 -6.14376e-15
      20.4483  1.08256e-18   2.6355e-14
      20.4083 -6.74408e-19 -1.63479e-14
      20.3683 -1.89399e-20 -4.57132e-16
      20.3283  5.37795e-19  1.29241e-14
      20.2882  4.45996e-19  1.06717e-14
      20.2482 -7.62569e-19 -1.81674e-14
      20.2082  5.59193e-20  1.32643e-15
      20.1681  6.60037e-19  1.55881e-14
      20.1281  6.24256e-19  1.46788e-14
      20.0881  3.35959e-19   7.8652e-15
      20.0481  2.61915e-21  6.10487e-17
       20.008  6.56893e-20   1.5244e-15
       19.968  2.56876e-19  5.93488e-15
       19.928  7.10874e-19  1.63516e-14
      19.8879  -1.4264e-18 -3.26652e-14
      19.8479  4.77451e-19  1.08854e-14
      19.8079 -1.98407e-18 -4.50339e-14
      19.7679 -1.18099e-18 -2.66865e-14
      19.7278 -1.16078e-19 -2.61127e-15
      19.6878  9.21499e-19  2.06372e-14
      19.6478  1.31093e-18   2.9227e-14
      19.6078  1.25064e-18  2.77577e-14
      19.5677  1.27565e-18  2.81852e-14
      19.5277  1.25629e-18   2.7632e-14
      19.4877 -1.03792e-18 -2.27256e-14
      19.4476  5.80231e-19  1.26468e-14
      19.4076 -6.76796e-19 -1.46844e-14
      19.3676  1.02164e-18  2.20654e-14
      19.3276  4.83447e-19  1.03938e-14
      19.2875  -4.1326e-18 -8.84414e-14
      19.2475  6.56972e-19  1.39952e-14
      19.2075 -9.04374e-19 -1.91768e-14
      19.1675  1.58701e-18  3.34965e-14
      19.1274  -7.4756e-19 -1.57054e-14
      19.0874  9.10174e-19   1.9033e-14
      19.0474 -2.34941e-18 -4.89008e-14
      19.0073  6.58336e-19  1.36387e-14
      18.9673  6.24707e-19  1.28815e-14
      18.9273 -2.00479e-18 -4.11449e-14
      18.8873 -6.34095e-19 -1.29525e-14
      18.8472  -2.0755e-19 -4.21959e-15
      18.8072 -2.30117e-18 -4.65628e-14
      18.7672 -3.00979e-18 -6.06127e-14
      18.7272  1.92903e-18  3.86633e-14
      18.6871 -4.60692e-18  -9.1896e-14
      18.6471  2.78916e-19   5.5371e-15
      18.6071  4.87505e-18  9.63173e-14
       18.567 -1.44542e-18 -2.84205e-14
       18.527  4.78046e-18  9.35434e-14
       18.487 -2.67705e-19 -5.21315e-15
       18.447  3.39669e-18  6.58258e-14
      18.4069  5.86508e-18  1.13111e-13
      18.3669 -6.01874e-18  -1.1551e-13
      18.3269 -2.76917e-19 -5.28863e-15
      18.2868 -5.58796e-18 -1.06199e-13
      18.2468  7.92367e-18  1.49851e-13
      18.2068  1.90115e-18  3.57774e-14
      18.1668  2.63844e-18  4.94078e-14
      18.1267  5.58449e-18  1.04059e-13
      18.0867 -7.45115e-18 -1.38154e-13
      18.0467 -1.46401e-17 -2.70096e-13
      18.0067 -7.25654e-18 -1.33209e-13
      17.9666  2.29066e-18  4.18398e-14
      17.9266  -3.7805e-18 -6.87059e-14
      17.8866  1.65852e-18    2.999e-14
      17.8465  2.12319e-18  3.81987e-14
      17.8065 -2.39102e-18 -4.27995e-14
      17.7665  2.20838e-18  3.93297e-14
      17.7265 -5.74979e-18 -1.01879e-13
      17.6864  2.44732e-17  4.31418e-13
      17.6464 -2.08118e-17 -3.64994e-13
      17.6064 -2.15731e-17 -3.76401e-13
      17.5664  -1.6433e-17 -2.85239e-13
      17.5263  9.62259e-18  1.66161e-13
      17.4863 -2.41831e-18 -4.15421e-14
      17.4463  -1.0729e-17 -1.83345e-13
      17.4062  3.24559e-18  5.51728e-14
      17.3662  1.70653e-17  2.88577e-13
      17.3262  5.22425e-19  8.78781e-15
      17.2862  4.16557e-18  6.96998e-14
      17.2461  4.59954e-18  7.65534e-14
      17.2061 -3.15474e-17 -5.22276e-13
      17.1661  4.26026e-17  7.01537e-13
      17.1261 -8.50071e-18 -1.39233e-13
       17.086 -1.30234e-17 -2.12165e-13
       17.046 -1.12612e-17  -1.8247e-13
       17.006 -4.04861e-17 -6.52476e-13
      16.9659  3.95874e-17  6.34541e-13
      16.9259  3.18339e-17  5.07492e-13
      16.8859  3.73407e-17  5.92043e-13
      16.8459  2.71562e-18  4.28217e-14
      16.8058  6.75856e-18   1.0599e-13
      16.7658 -1.13557e-17 -1.77107e-13
      16.7258  3.18273e-17  4.93657e-13
      16.6857  1.25241e-18  1.93183e-14
      16.6457  2.45268e-17   3.7623e-13
      16.6057 -4.93159e-19 -7.52285e-15
      16.5657  3.61193e-17  5.47913e-13
      16.5256 -1.68872e-17 -2.54741e-13
      16.4856 -4.66005e-17  -6.9903e-13
      16.4456  2.13157e-17  3.17952e-13
      16.4056  -1.0763e-17 -1.59641e-13
      16.3655 -1.15551e-17 -1.70422e-13
      16.3255  5.77687e-17  8.47187e-13
      16.2855  7.82407e-17   1.1409e-12
      16.2454 -6.94791e-17 -1.00737e-12
      16.2054  5.31027e-17  7.65535e-13
      16.1654 -1.48657e-17 -2.13079e-13
      16.1254  5.42114e-17   7.7258e-13
      16.0853  1.37155e-16  1.94338e-12
      16.0453 -4.06637e-17  -5.7284e-13
      16.0053  7.36574e-17  1.03162e-12
      15.9653 -3.82426e-18 -5.32496e-14
      15.9252  7.93586e-18  1.09855e-13
      15.8852 -4.59369e-17 -6.32179e-13
      15.8452 -5.67248e-18 -7.76058e-14
      15.8051  -1.1815e-17  -1.6069e-13
      15.7651  1.80835e-17  2.44492e-13
      15.7251  8.51037e-17   1.1438e-12
      15.6851 -1.34631e-16  -1.7987e-12
       15.645  1.44545e-16  1.91963e-12
       15.605   2.6706e-17  3.52546e-13
       15.565   8.5393e-18  1.12051e-13
       15.525 -2.92231e-17 -3.81152e-13
      15.4849  1.14314e-16  1.48197e-12
      15.4449  5.98702e-17  7.71463e-13
      15.4049 -3.05751e-17 -3.91585e-13
      15.3648 -1.26409e-17 -1.60911e-13
      15.3248 -3.91009e-16 -4.94689e-12
      15.2848 -1.11264e-16 -1.39904e-12
      15.2448  3.10298e-16  3.87776e-12
      15.2047 -4.14993e-18 -5.15419e-14
      15.1647   1.4594e-17  1.80138e-13
      15.1247  6.86924e-17  8.42641e-13
      15.0846 -7.10892e-17 -8.66631e-13
      15.0446 -3.57417e-16 -4.33007e-12
      15.0046  5.68898e-17  6.84913e-13
      14.9646  5.81554e-16  6.95769e-12
      14.9245 -1.81116e-16 -2.15327e-12
      14.8845  1.37198e-16  1.62086e-12
      14.8445 -1.56124e-16  -1.8328e-12
      14.8045 -3.43801e-16 -4.01047e-12
      14.7644  2.34202e-16  2.71464e-12
      14.7244 -5.88886e-16 -6.78226e-12
      14.6844   5.0856e-16  5.81968e-12
      14.6443  2.72867e-16  3.10251e-12
      14.6043 -9.29411e-17 -1.04994e-12
      14.5643  2.02441e-16  2.27216e-12
      14.5243 -1.80059e-16 -2.00786e-12
      14.4842 -8.94658e-16 -9.91155e-12
      14.4442 -4.64388e-16  -5.1112e-12
      14.4042  6.98603e-16  7.63871e-12
      14.3642   2.2696e-16  2.46534e-12
      14.3241  2.20895e-16  2.38364e-12
      14.2841  -7.2004e-16 -7.71843e-12
      14.2441  8.22563e-17  8.75888e-13
       14.204  2.99084e-16   3.1635e-12
       14.164 -9.67865e-16 -1.01689e-11
       14.124  -3.4175e-17 -3.56649e-13
       14.084   7.0479e-16  7.30557e-12
      14.0439 -7.16555e-16 -7.37723e-12
      14.0039  5.29087e-16  5.41014e-12
      13.9639  2.65107e-16  2.69233e-12
      13.9239   7.1762e-17  7.23792e-13
      13.8838 -8.99548e-16 -9.01039e-12
      13.8438 -4.64912e-16 -4.62463e-12
      13.8038  8.02391e-16  7.92624e-12
      13.7637 -8.17104e-16 -8.01534e-12
      13.7237  1.13094e-15  1.10163e-11
      13.6837 -3.64019e-16 -3.52094e-12
      13.6437  9.76689e-16   9.3803e-12
      13.6036  3.30675e-16  3.15337e-12
      13.5636 -7.36053e-16 -6.96924e-12
      13.5236 -1.06716e-15 -1.00322e-11
      13.4835  1.33914e-15  1.24989e-11
      13.4435 -2.30821e-15 -2.13888e-11
      13.4035 -1.21502e-16 -1.11776e-12
      13.3635  3.91475e-16   3.5753e-12
      13.3234 -1.48743e-15 -1.34858e-11
      13.2834  9.69704e-16  8.72758e-12
      13.2434   7.2646e-16  6.49036e-12
      13.2034 -1.06064e-15 -9.40618e-12
      13.1633  3.21643e-15  2.83136e-11
      13.1233 -1.23483e-15 -1.07892e-11
      13.0833 -2.82054e-15 -2.44603e-11
      13.0432 -7.55584e-16 -6.50348e-12
      13.0032 -2.99502e-15 -2.55848e-11
      12.9632  1.35204e-15  1.14625e-11
      12.9232 -3.24556e-15 -2.73066e-11
      12.8831  2.17012e-15  1.81192e-11
      12.8431 -3.19303e-15 -2.64558e-11
      12.8031  3.20982e-15  2.63904e-11
      12.7631  7.11948e-16  5.80826e-12
       12.723 -3.26334e-15 -2.64167e-11
       12.683  2.33374e-15  1.87444e-11
       12.643  2.33837e-15  1.86346e-11
      12.6029 -1.63724e-15 -1.29447e-11
      12.5629  7.84334e-15  6.15228e-11
      12.5229  2.36997e-15  1.84423e-11
      12.4829 -2.63437e-15 -2.03362e-11
      12.4428 -4.17099e-15 -3.19401e-11
      12.4028  8.83832e-15  6.71355e-11
      12.3628  1.08684e-15  8.18871e-12
      12.3228  8.36726e-16  6.25292e-12
      12.2827  1.50828e-15  1.11793e-11
      12.2427  2.76884e-15  2.03538e-11
      12.2027 -6.22471e-15   -4.538e-11
      12.1626   4.1592e-15  3.00701e-11
      12.1226  6.89351e-16   4.9423e-12
      12.0826  3.08852e-15  2.19577e-11
      12.0426 -1.01361e-14 -7.14561e-11
      12.0025 -3.62549e-15 -2.53426e-11
      11.9625 -9.48441e-15 -6.57345e-11
      11.9225   2.0345e-14  1.39806e-10
      11.8824  5.04022e-15   3.4339e-11
      11.8424   3.2411e-15   2.1892e-11
      11.8024  6.14216e-15  4.11298e-11
      11.7624  1.77296e-14  1.17695e-10
      11.7223 -8.40461e-15 -5.53084e-11
      11.6823 -9.71309e-15 -6.33619e-11
      11.6423  1.09086e-14  7.05378e-11
      11.6023 -5.57659e-15 -3.57431e-11
      11.5622 -9.18876e-15  -5.8376e-11
      11.5222  2.82618e-14  1.77957e-10
      11.4822 -1.41373e-14 -8.82281e-11
      11.4421  2.99501e-14  1.85245e-10
      11.4021 -1.78883e-14  -1.0965e-10
      11.3621  1.17751e-14   7.1529e-11
      11.3221  2.06064e-15  1.24045e-11
       11.282  1.68003e-14  1.00216e-10
       11.242 -3.81191e-14 -2.25315e-10
       11.202  7.67266e-15  4.49369e-11
       11.162 -1.21271e-14 -7.03729e-11
      11.1219 -1.38798e-14 -7.98008e-11
      11.0819 -2.79451e-14  -1.5918e-10
      11.0419 -3.13534e-14 -1.76932e-10
      11.0018   4.3433e-14  2.42809e-10
      10.9618 -3.56204e-14 -1.97263e-10
      10.9218 -3.16757e-15 -1.73763e-11
      10.8818  5.39427e-14  2.93108e-10
      10.8417  1.45207e-14  7.81494e-11
      10.8017  2.60526e-14  1.38872e-10
      10.7617 -4.08047e-14 -2.15418e-10
      10.7217 -3.11604e-14 -1.62914e-10
      10.6816  1.74271e-14  9.02288e-11
      10.6416 -1.09979e-14 -5.63864e-11
      10.6016  5.21862e-14  2.64938e-10
      10.5615 -5.01206e-14 -2.51946e-10
      10.5215 -2.61018e-14  -1.2991e-10
      10.4815  3.16041e-14  1.55732e-10
      10.4415  2.75604e-14  1.34449e-10
      10.4014 -7.08086e-14 -3.41959e-10
      10.3614   5.0033e-14  2.39188e-10
      10.3214 -7.07248e-14 -3.34679e-10
      10.2813  3.46259e-14  1.62185e-10
      10.2413 -1.79471e-14 -8.32017e-11
      10.2013   8.2826e-15  3.80022e-11
      10.1613 -1.50123e-13 -6.81671e-10
      10.1212  8.53298e-14  3.83436e-10
      10.0812  1.75127e-13  7.78733e-10
      10.0412 -8.01617e-15 -3.52718e-11
      10.0012 -1.20941e-13 -5.26545e-10
      9.96113 -6.96082e-14  -2.9985e-10
       9.9211  -5.4181e-14 -2.30913e-10
      9.88107  4.97472e-14  2.09751e-10
      9.84105   1.0419e-13  4.34582e-10
      9.80102  1.28766e-13  5.31287e-10
      9.76099  1.72212e-13  7.02831e-10
      9.72096  1.07916e-14  4.35616e-11
      9.68094  5.75334e-14   2.2969e-10
      9.64091 -3.82857e-15 -1.51159e-11
      9.60088    2.305e-14  8.99938e-11
      9.56085 -1.59149e-13 -6.14413e-10
      9.52083  2.88195e-14  1.10008e-10
       9.4808  3.96835e-14  1.49762e-10
      9.44077 -1.95692e-13 -7.30107e-10
      9.40074  1.51551e-13  5.58937e-10
      9.36072 -1.54971e-14  -5.6495e-11
      9.32069  1.78278e-13  6.42369e-10
      9.28066  1.96713e-13  7.00505e-10
      9.24063  8.84543e-14   3.1128e-10
      9.20061  -2.2462e-14 -7.81086e-11
      9.16058  2.00562e-13  6.89099e-10
      9.12055 -1.49462e-13 -5.07347e-10
      9.08052  1.40445e-13  4.70958e-10
       9.0405 -3.62883e-13 -1.20199e-09
      9.00047 -5.94118e-14 -1.94367e-10
      8.96044 -1.44901e-13  -4.6816e-10
      8.92041 -2.02503e-13 -6.46069e-10
      8.88039  4.92392e-13  1.55109e-09
      8.84036  2.22249e-13  6.91186e-10
      8.80033 -2.92799e-13 -8.98891e-10
       8.7603 -1.10279e-13 -3.34167e-10
      8.72028 -1.76821e-13 -5.28796e-10
      8.68025  -1.6193e-14 -4.77885e-11
      8.64022  2.32357e-13  6.76623e-10
