pressure[atm]        = 1
      17.6064  8.16108e-12
      17.5664  8.88302e-12
      17.5263  9.66853e-12
      17.4863  1.05232e-11
      17.4463   1.1453e-11
      17.4062  1.24646e-11
      17.3662  1.35652e-11
      17.3262  1.47624e-11
      17.2862  1.60648e-11
      17.2461  1.74816e-11
      17.2061  1.90227e-11
      17.1661   2.0699e-11
      17.1261  2.25223e-11
       17.086  2.45054e-11
       17.046  2.66623e-11
       17.006   2.9008e-11
      16.9659  3.15592e-11
      16.9259  3.43335e-11
      16.8859  3.73505e-11
      16.8459  4.06313e-11
      16.8058  4.41989e-11
      16.7658   4.8078e-11
      16.7258  5.22959e-11
      16.6857  5.68819e-11
      16.6457  6.18679e-11
      16.6057  6.72887e-11
      16.5657   7.3182e-11
      16.5256  7.95887e-11
      16.4856  8.65533e-11
      16.4456  9.41241e-11
      16.4056  1.02354e-10
      16.3655  1.11299e-10
      16.3255  1.21021e-10
      16.2855  1.31589e-10
      16.2454  1.43074e-10
      16.2054  1.55555e-10
      16.1654   1.6912e-10
      16.1254  1.83861e-10
      16.0853  1.99879e-10
      16.0453  2.17285e-10
      16.0053  2.36199e-10
      15.9653  2.56749e-10
      15.9252  2.79077e-10
      15.8852  3.03335e-10
      15.8452  3.29689e-10
      15.8051   3.5832e-10
      15.7651  3.89422e-10
      15.7251  4.23208e-10
      15.6851  4.59908e-10
       15.645  4.99771e-10
       15.605  5.43069e-10
       15.565  5.90094e-10
       15.525  6.41167e-10
      15.4849  6.96632e-10
      15.4449  7.56866e-10
      15.4049  8.22276e-10
      15.3648  8.93302e-10
      15.3248  9.70425e-10
      15.2848  1.05416e-09
      15.2448  1.14508e-09
      15.2047  1.24379e-09
      15.1647  1.35095e-09
      15.1247  1.46729e-09
      15.0846  1.59358e-09
      15.0446  1.73066e-09
      15.0046  1.87946e-09
      14.9646  2.04097e-09
      14.9245  2.21626e-09
      14.8845  2.40651e-09
      14.8445  2.61297e-09
      14.8045  2.83703e-09
      14.7644  3.08016e-09
      14.7244  3.34399e-09
      14.6844  3.63025e-09
      14.6443  3.94085e-09
      14.6043  4.27784e-09
      14.5643  4.64343e-09
      14.5243  5.04005e-09
      14.4842   5.4703e-09
      14.4442  5.93701e-09
      14.4042  6.44325e-09
      14.3642  6.99233e-09
      14.3241  7.58786e-09
      14.2841  8.23374e-09
      14.2441  8.93418e-09
       14.204  9.69376e-09
       14.164  1.05174e-08
       14.124  1.14105e-08
       14.084  1.23789e-08
      14.0439  1.34288e-08
      14.0039  1.45671e-08
      13.9639  1.58011e-08
      13.9239  1.71389e-08
      13.8838   1.8589e-08
      13.8438  2.01608e-08
      13.8038  2.18644e-08
      13.7637  2.37109e-08
      13.7237   2.5712e-08
      13.6837  2.78806e-08
      13.6437  3.02306e-08
      13.6036  3.27771e-08
      13.5636  3.55363e-08
      13.5236  3.85258e-08
      13.4835  4.17647e-08
      13.4435  4.52735e-08
      13.4035  4.90747e-08
      13.3635  5.31923e-08
      13.3234  5.76523e-08
      13.2834  6.24831e-08
      13.2434   6.7715e-08
      13.2034  7.33813e-08
      13.1633  7.95174e-08
      13.1233   8.6162e-08
      13.0833  9.33569e-08
      13.0432  1.01147e-07
      13.0032  1.09581e-07
      12.9632  1.18712e-07
      12.9232  1.28597e-07
      12.8831  1.39298e-07
      12.8431   1.5088e-07
      12.8031  1.63416e-07
      12.7631  1.76984e-07
       12.723  1.91667e-07
       12.683  2.07556e-07
       12.643   2.2475e-07
      12.6029  2.43354e-07
      12.5629  2.63483e-07
      12.5229   2.8526e-07
      12.4829  3.08818e-07
      12.4428  3.34302e-07
      12.4028  3.61867e-07
      12.3628  3.91681e-07
      12.3228  4.23926e-07
      12.2827  4.58796e-07
      12.2427  4.96505e-07
      12.2027  5.37279e-07
      12.1626  5.81365e-07
      12.1226  6.29028e-07
      12.0826  6.80555e-07
      12.0426  7.36256e-07
      12.0025  7.96464e-07
      11.9625  8.61538e-07
      11.9225  9.31868e-07
      11.8824  1.00787e-06
      11.8424     1.09e-06
      11.8024  1.17874e-06
      11.7624  1.27462e-06
      11.7223  1.37821e-06
      11.6823   1.4901e-06
      11.6423  1.61097e-06
      11.6023  1.74152e-06
      11.5622  1.88252e-06
      11.5222  2.03478e-06
      11.4822   2.1992e-06
      11.4421  2.37673e-06
      11.4021   2.5684e-06
      11.3621  2.77532e-06
      11.3221  2.99869e-06
       11.282  3.23979e-06
       11.242  3.50001e-06
       11.202  3.78084e-06
       11.162  4.08388e-06
      11.1219  4.41087e-06
      11.0819  4.76367e-06
      11.0419  5.14427e-06
      11.0018  5.55484e-06
      10.9618  5.99769e-06
      10.9218  6.47531e-06
      10.8818  6.99041e-06
      10.8417  7.54585e-06
      10.8017  8.14475e-06
      10.7617  8.79044e-06
      10.7217  9.48652e-06
      10.6816  1.02369e-05
      10.6416  1.10456e-05
      10.6016  1.19172e-05
      10.5615  1.28564e-05
      10.5215  1.38685e-05
      10.4815  1.49589e-05
      10.4415  1.61336e-05
      10.4014  1.73991e-05
      10.3614   1.8762e-05
      10.3214    2.023e-05
      10.2813  2.18107e-05
      10.2413  2.35129e-05
      10.2013  2.53455e-05
      10.1613  2.73185e-05
      10.1212  2.94423e-05
      10.0812  3.17281e-05
      10.0412  3.41883e-05
      10.0012  3.68357e-05
      9.96113  3.96842e-05
       9.9211  4.27489e-05
      9.88107  4.60459e-05
      9.84105  4.95922e-05
      9.80102  5.34065e-05
      9.76099  5.75084e-05
      9.72096  6.19191e-05
      9.68094  6.66615e-05
      9.64091  7.17598e-05
      9.60088  7.72402e-05
      9.56085  8.31307e-05
      9.52083  8.94611e-05
       9.4808  9.62635e-05
      9.44077  0.000103572
      9.40074  0.000111424
      9.36072  0.000119859
      9.32069  0.000128918
      9.28066  0.000138647
      9.24063  0.000149094
      9.20061  0.000160311
      9.16058  0.000172353
      9.12055  0.000185278
      9.08052   0.00019915
       9.0405  0.000214036
      9.00047  0.000230009
      8.96044  0.000247145
      8.92041  0.000265527
      8.88039  0.000285242
      8.84036  0.000306385
      8.80033  0.000329055
       8.7603  0.000353359
      8.72028  0.000379411
      8.68025  0.000407334
      8.64022  0.000437256
      8.60019  0.000469316
      8.56017  0.000503661
      8.52014  0.000540449
      8.48011  0.000579847
      8.44008  0.000622033
      8.40006  0.000667197
      8.36003  0.000715542
         8.32  0.000767282
      8.27997  0.000822645
      8.23995  0.000881876
      8.19992  0.000945233
      8.15989   0.00101299
      8.11986   0.00108544
      8.07984   0.00116289
      8.03981   0.00124568
      7.99978   0.00133415
      7.95975   0.00142867
      7.91973   0.00152963
       7.8797   0.00163746
      7.83967   0.00175259
      7.79964   0.00187549
      7.75962   0.00200666
      7.71959   0.00214662
      7.67956   0.00229592
      7.63953   0.00245516
      7.59951   0.00262494
      7.55948   0.00280593
      7.51945   0.00299882
      7.47942   0.00320433
       7.4394   0.00342324
      7.39937   0.00365635
      7.35934   0.00390452
      7.31931   0.00416865
      7.27929    0.0044497
      7.23926   0.00474865
      7.19923   0.00506655
       7.1592   0.00540451
      7.11918   0.00576368
      7.07915   0.00614529
      7.03912    0.0065506
      6.99909   0.00698094
      6.95907   0.00743773
      6.91904   0.00792243
      6.87901   0.00843657
      6.83898   0.00898175
      6.79896   0.00955966
      6.75893     0.010172
       6.7189    0.0108207
      6.67887    0.0115076
      6.63885    0.0122347
      6.59882    0.0130041
      6.55879    0.0138179
      6.51876    0.0146783
      6.47874    0.0155877
      6.43871    0.0165485
      6.39868    0.0175632
      6.35865    0.0186344
      6.31863    0.0197648
       6.2786    0.0209572
      6.23857    0.0222144
      6.19854    0.0235393
      6.15852    0.0249352
      6.11849    0.0264051
      6.07846    0.0279523
      6.03843    0.0295801
      5.99841    0.0312919
      5.95838    0.0330914
      5.91835    0.0349821
      5.87832    0.0369678
       5.8383    0.0390522
      5.79827    0.0412392
      5.75824    0.0435329
      5.71821    0.0459372
      5.67819    0.0484564
      5.63816    0.0510945
      5.59813     0.053856
       5.5581    0.0567451
      5.51808    0.0597663
      5.47805     0.062924
      5.43802    0.0662228
      5.39799    0.0696671
      5.35797    0.0732617
      5.31794    0.0770113
      5.27791    0.0809203
      5.23788    0.0849937
      5.19786    0.0892361
      5.15783    0.0936523
       5.1178    0.0982469
      5.07777     0.103025
      5.03775     0.107991
      4.99772     0.113149
      4.95769     0.118505
      4.91766     0.124063
      4.87764     0.129827
      4.83761     0.135803
      4.79758     0.141994
      4.75755     0.148406
      4.71753     0.155041
       4.6775     0.161905
      4.63747     0.169002
      4.59744     0.176336
      4.55742      0.18391
      4.51739     0.191728
      4.47736     0.199793
      4.43733      0.20811
      4.39731      0.21668
      4.35728     0.225507
      4.31725     0.234594
      4.27722     0.243943
       4.2372     0.253555
      4.19717     0.263434
      4.15714     0.273579
      4.11711     0.283993
      4.07709     0.294676
      4.03706     0.305628
      3.99703      0.31685
        3.957     0.328341
      3.91698       0.3401
      3.87695     0.352125
      3.83692     0.364414
      3.79689     0.376965
      3.75687     0.389775
      3.71684     0.402838
      3.67681     0.416152
      3.63678      0.42971
      3.59676     0.443507
      3.55673     0.457535
       3.5167     0.471787
      3.47667     0.486255
      3.43665     0.500929
      3.39662     0.515798
      3.35659     0.530851
      3.31656     0.546074
      3.27654     0.561453
      3.23651     0.576973
      3.19648     0.592618
      3.15645     0.608371
      3.11643     0.624212
       3.0764     0.640123
      3.03637     0.656082
      2.99634     0.672068
      2.95632     0.688057
      2.91629     0.704023
      2.87626      0.71994
      2.83623      0.73578
      2.79621     0.751515
      2.75618     0.767114
      2.71615     0.782545
      2.67612     0.797772
       2.6361     0.812761
      2.59607     0.827478
      2.55604     0.841886
      2.51601     0.855948
      2.47599     0.869626
      2.43596     0.882881
      2.39593     0.895672
       2.3559     0.907958
      2.31588     0.919696
      2.27585     0.930842
      2.23582     0.941343
      2.19579     0.951147
      2.15577     0.960209
      2.11574     0.968482
      2.07571     0.975918
      2.03568     0.982465
      1.99566     0.988057
      1.95563     0.992645
       1.9156     0.996182
      1.87557     0.998621
      1.83555     0.999917
      1.79552            1
      1.75549     0.998809
      1.71546     0.996307
      1.67544      0.99246
      1.63541     0.987238
      1.59538     0.980619
      1.55535     0.972583
      1.51533     0.963117
       1.4753     0.952217
      1.43527     0.939882
      1.39524     0.926122
      1.35522     0.910953
      1.31519     0.894397
      1.27516     0.876485
      1.23513     0.857253
      1.19511     0.836741
      1.15508     0.814983
      1.11505     0.791954
      1.07502     0.767527
        1.035     0.741745
     0.994969     0.714673
     0.954942     0.686376
     0.914914     0.656891
     0.874887     0.626019
     0.834859     0.593695
     0.794832     0.560038
     0.754804     0.525186
     0.714777     0.489303
     0.674749     0.452574
     0.634722     0.415211
     0.594694     0.377451
     0.554667      0.33956
     0.514639     0.301832
     0.474612     0.264589
     0.434584     0.228181
     0.394557     0.192987
     0.354529      0.15941
     0.314502     0.127878
     0.274474    0.0988363
     0.234447    0.0727405
     0.194419    0.0500473
     0.154392    0.0311965
     0.114364    0.0165855
    0.0743368   0.00652373
    0.0343093   0.00114132

Well-to-bimolecular product energy distributions:
  E, kcal/mol       W1->P1       W1->P2
      21.0487  1.75423e-18   4.5505e-14
      21.0087 -4.64307e-18 -1.19942e-13
      20.9687 -5.05585e-18 -1.30062e-13
      20.9287  4.01259e-17  1.02794e-12
      20.8886 -1.32048e-17 -3.36863e-13
      20.8486  1.73578e-18  4.40952e-14
      20.8086 -5.13392e-17 -1.29873e-12
      20.7686  2.30195e-17   5.7987e-13
      20.7285 -8.60412e-18 -2.15826e-13
      20.6885  3.20159e-17  7.99689e-13
      20.6485  5.52451e-18  1.37405e-13
      20.6084  2.07624e-17  5.14206e-13
      20.5684  2.05594e-17  5.07007e-13
      20.5284 -4.11184e-19 -1.00967e-14
      20.4884 -2.88402e-17 -7.05146e-13
      20.4483  5.63292e-17  1.37134e-12
      20.4083  5.59869e-17  1.35715e-12
      20.3683  8.03797e-17  1.94004e-12
      20.3283 -1.08089e-16 -2.59756e-12
      20.2882 -3.21459e-17 -7.69176e-13
      20.2482 -2.85366e-17 -6.79854e-13
      20.2082 -1.96446e-17 -4.65978e-13
      20.1681 -1.15884e-16 -2.73684e-12
      20.1281  1.22159e-16  2.87246e-12
      20.0881 -6.48936e-18 -1.51923e-13
      20.0481  2.53637e-17  5.91191e-13
       20.008  1.52051e-17  3.52852e-13
       19.968  9.82119e-17  2.26909e-12
       19.928 -3.44537e-17 -7.92508e-13
      19.8879 -1.08955e-16 -2.49511e-12
      19.8479  6.13281e-17  1.39822e-12
      19.8079  3.71158e-17  8.42444e-13
      19.7679  2.91796e-17  6.59363e-13
      19.7278 -8.37767e-17 -1.88463e-12
      19.6878  5.88724e-17  1.31846e-12
      19.6478  1.72333e-16  3.84213e-12
      19.6078  2.87209e-17  6.37452e-13
      19.5677  1.03643e-16  2.28996e-12
      19.5277 -8.00006e-17 -1.75961e-12
      19.4877  6.02285e-17  1.31873e-12
      19.4476   4.4397e-17  9.67683e-13
      19.4076  3.25624e-17  7.06507e-13
      19.3676  1.84022e-16  3.97453e-12
      19.3276 -2.08877e-17 -4.49073e-13
      19.2875  3.98048e-16  8.51859e-12
      19.2475  8.37625e-17  1.78436e-12
      19.2075 -1.31527e-17 -2.78897e-13
      19.1675 -3.74868e-16  -7.9122e-12
      19.1274  1.93162e-16  4.05813e-12
      19.0874  1.09724e-16  2.29448e-12
      19.0474 -1.17323e-16 -2.44197e-12
      19.0073 -7.77814e-17 -1.61139e-12
      18.9673  1.69209e-16  3.48909e-12
      18.9273 -1.63506e-16 -3.35569e-12
      18.8873  4.08756e-17  8.34957e-13
      18.8472 -2.30268e-16 -4.68145e-12
      18.8072   3.7883e-16   7.6654e-12
      18.7672  2.39038e-17  4.81387e-13
      18.7272  1.20621e-18  2.41759e-14
      18.6871  3.27482e-16  6.53242e-12
      18.6471  1.94597e-16  3.86318e-12
      18.6071  2.50294e-16   4.9451e-12
       18.567 -3.19787e-16 -6.28777e-12
       18.527  2.11356e-16  4.13579e-12
       18.487  -4.1065e-17  -7.9968e-13
       18.447 -1.40498e-16 -2.72277e-12
      18.4069  7.12792e-17  1.37465e-12
      18.3669 -4.49826e-17 -8.63295e-13
      18.3269  2.17225e-17  4.14861e-13
      18.2868  7.31212e-16  1.38966e-11
      18.2468 -3.94968e-16 -7.46956e-12
      18.2068 -6.50966e-16 -1.22504e-11
      18.1668  3.51041e-16  6.57364e-12
      18.1267 -5.20548e-16 -9.69969e-12
      18.0867 -3.12925e-16 -5.80203e-12
      18.0467 -1.12953e-16 -2.08387e-12
      18.0067 -6.23234e-16 -1.14408e-11
      17.9666 -6.05932e-16 -1.10676e-11
      17.9266  4.83398e-16  8.78515e-12
      17.8866  4.17313e-16  7.54601e-12
      17.8465  -6.7025e-16 -1.20586e-11
      17.8065  2.68829e-16  4.81208e-12
      17.7665  1.19772e-15  2.13305e-11
      17.7265   2.2042e-15  3.90555e-11
      17.6864 -6.57485e-16 -1.15903e-11
      17.6464 -1.61388e-15 -2.83039e-11
      17.6064  4.75299e-16  8.29286e-12
      17.5664  -2.0036e-16 -3.47779e-12
      17.5263 -6.60433e-16 -1.14043e-11
      17.4863  2.16114e-15  3.71244e-11
      17.4463 -1.61325e-15 -2.75684e-11
      17.4062 -1.33401e-15 -2.26772e-11
      17.3662 -2.13486e-15 -3.61009e-11
      17.3262  9.24966e-16   1.5559e-11
      17.2862 -1.35598e-15 -2.26887e-11
      17.2461 -3.95049e-16 -6.57508e-12
      17.2061  1.35247e-15  2.23906e-11
      17.1661  1.11617e-15    1.838e-11
      17.1261   4.2246e-15  6.91946e-11
       17.086  6.84756e-16  1.11554e-11
       17.046  1.50494e-15  2.43853e-11
       17.006  6.08539e-16  9.80725e-12
      16.9659 -1.38218e-15 -2.21549e-11
      16.9259  3.20512e-17  5.10957e-13
      16.8859   4.8278e-15  7.65454e-11
      16.8459 -2.28642e-15 -3.60537e-11
      16.8058 -3.39972e-15 -5.33156e-11
      16.7658  1.46915e-15  2.29133e-11
      16.7258  2.41101e-15  3.73959e-11
      16.6857  2.20407e-15  3.39975e-11
      16.6457  7.43126e-16  1.13992e-11
      16.6057 -1.44961e-14  -2.2113e-10
      16.5657  3.41552e-15  5.18118e-11
      16.5256 -1.30818e-15 -1.97337e-11
      16.4856   5.2054e-15  7.80834e-11
      16.4456 -3.07305e-15 -4.58385e-11
      16.4056 -3.64182e-15 -5.40168e-11
      16.3655 -2.04816e-15 -3.02076e-11
      16.3255  4.30487e-15  6.31317e-11
      16.2855 -1.69749e-15 -2.47527e-11
      16.2454 -5.50046e-15 -7.97507e-11
      16.2054 -3.99035e-15 -5.75254e-11
      16.1654 -4.08559e-15 -5.85612e-11
      16.1254 -4.89957e-15 -6.98249e-11
      16.0853  1.14851e-14  1.62733e-10
      16.0453  2.24168e-15  3.15792e-11
      16.0053 -5.83388e-15 -8.17069e-11
      15.9653 -1.50277e-15 -2.09248e-11
      15.9252  7.61573e-15  1.05424e-10
      15.8852  2.32676e-15  3.20207e-11
      15.8452 -5.07464e-15 -6.94267e-11
      15.8051 -1.37962e-15 -1.87635e-11
      15.7651  3.36068e-15  4.54369e-11
      15.7251  1.49427e-14  2.00831e-10
      15.6851 -2.32778e-15 -3.10995e-11
       15.645 -8.65528e-15 -1.14946e-10
       15.605  8.44004e-15  1.11417e-10
       15.565 -1.17867e-14 -1.54663e-10
       15.525 -2.71347e-15 -3.53913e-11
      15.4849  2.82465e-15   3.6619e-11
      15.4449  2.60966e-14   3.3627e-10
      15.4049 -2.19081e-14 -2.80585e-10
      15.3648  1.02463e-14  1.30429e-10
      15.3248 -3.24619e-14 -4.10696e-10
      15.2848  4.46636e-15  5.61605e-11
      15.2448  1.24641e-14  1.55763e-10
      15.2047 -7.03992e-15 -8.74354e-11
      15.1647  9.74163e-15  1.20244e-10
      15.1247 -2.14356e-14 -2.62948e-10
      15.0846  3.36569e-14  4.10303e-10
      15.0446 -1.39984e-14 -1.69589e-10
      15.0046  1.21619e-15   1.4642e-11
      14.9646 -1.37164e-14 -1.64103e-10
      14.9245  1.50438e-14  1.78853e-10
      14.8845  8.41702e-15  9.94391e-11
      14.8445 -4.32989e-14 -5.08305e-10
      14.8045   6.5617e-14  7.65428e-10
      14.7644 -9.76019e-16  -1.1313e-11
      14.7244  8.75984e-15  1.00888e-10
      14.6844 -2.58655e-14 -2.95991e-10
      14.6443 -5.61012e-14 -6.37872e-10
      14.6043 -7.18448e-14 -8.11618e-10
      14.5643  7.76612e-14  8.71656e-10
      14.5243  4.55923e-14  5.08404e-10
      14.4842  3.19807e-14    3.543e-10
      14.4442 -1.39247e-14  -1.5326e-10
      14.4042  5.60854e-14  6.13253e-10
      14.3642 -8.90838e-14 -9.67668e-10
      14.3241 -3.10398e-14 -3.34946e-10
      14.2841  2.32326e-14  2.49041e-10
      14.2441 -1.32689e-14 -1.41291e-10
       14.204  6.24164e-14  6.60198e-10
       14.164 -6.30209e-15 -6.62132e-11
       14.124  4.39258e-14  4.58408e-10
       14.084 -4.87109e-14 -5.04917e-10
      14.0439   7.4996e-14  7.72115e-10
      14.0039 -9.35045e-15 -9.56123e-11
      13.9639 -1.89262e-14 -1.92208e-10
      13.9239 -2.05764e-14 -2.07534e-10
      13.8838 -7.53962e-14 -7.55212e-10
      13.8438  4.43511e-14  4.41175e-10
      13.8038  1.01048e-13  9.98176e-10
      13.7637  5.02108e-14  4.92541e-10
      13.7237 -9.36965e-14 -9.12681e-10
      13.6837 -2.04712e-13 -1.98005e-09
      13.6437  8.83327e-14  8.48363e-10
      13.6036  3.73411e-14  3.56092e-10
      13.5636  2.82223e-13   2.6722e-09
      13.5236 -2.35621e-13 -2.21503e-09
      13.4835  8.22032e-15  7.67245e-11
      13.4435   3.4577e-14  3.20405e-10
      13.4035  -2.0011e-13 -1.84092e-09
      13.3635 -1.67103e-13 -1.52613e-09
      13.3234 -5.44421e-14 -4.93597e-10
      13.2834  1.53817e-13  1.38439e-09
      13.2434  3.58242e-13  3.20062e-09
      13.2034 -5.52746e-14 -4.90198e-10
      13.1633 -3.28982e-13 -2.89596e-09
      13.1233  2.14242e-13  1.87192e-09
      13.0833  3.19304e-13  2.76907e-09
      13.0432  2.76618e-13  2.38091e-09
      13.0032  1.78404e-13  1.52401e-09
      12.9632  1.09343e-13     9.27e-10
      12.9232  2.13897e-14  1.79963e-10
      12.8831 -2.67663e-13 -2.23482e-09
      12.8431 -8.07481e-14 -6.69036e-10
      12.8031 -3.09883e-13 -2.54779e-09
      12.7631  2.48624e-13  2.02834e-09
       12.723  7.66366e-13  6.20373e-09
       12.683 -5.04909e-13 -4.05539e-09
       12.643  9.72145e-13  7.74708e-09
      12.6029  2.37843e-13  1.88049e-09
      12.5629 -5.22972e-13 -4.10217e-09
      12.5229  4.11357e-15  3.20105e-11
      12.4829  4.24824e-15  3.27946e-11
      12.4428 -9.08957e-14 -6.96049e-10
      12.4028 -3.10231e-14  -2.3565e-10
      12.3628 -4.27369e-13 -3.21998e-09
      12.3228  5.77335e-13  4.31447e-09
      12.2827  8.47539e-14  6.28192e-10
      12.2427   3.0167e-13  2.21758e-09
      12.2027  -2.0731e-13 -1.51135e-09
      12.1626  5.04196e-13  3.64522e-09
      12.1226  -8.3763e-13 -6.00539e-09
      12.0826 -1.45228e-13  -1.0325e-09
      12.0426  -1.7417e-12 -1.22784e-08
      12.0025  1.72093e-14  1.20294e-10
      11.9625 -3.67579e-13 -2.54762e-09
      11.9225  8.31273e-13  5.71231e-09
      11.8824  -1.0403e-12  -7.0876e-09
      11.8424  1.28996e-12  8.71305e-09
      11.8024  1.83117e-13  1.22621e-09
      11.7624  2.14655e-13  1.42496e-09
      11.7223 -1.54842e-12 -1.01897e-08
      11.6823  4.72005e-13  3.07905e-09
      11.6423  4.62383e-13  2.98989e-09
      11.6023 -2.41322e-13 -1.54675e-09
      11.5622 -3.30727e-13  -2.1011e-09
      11.5222 -5.19872e-13  -3.2735e-09
      11.4822  2.18094e-13  1.36108e-09
      11.4421  1.77378e-12   1.0971e-08
      11.4021  1.59317e-12  9.76569e-09
      11.3621  1.64481e-12  9.99155e-09
      11.3221 -2.80648e-12 -1.68943e-08
       11.282  1.38247e-12  8.24663e-09
       11.242 -3.92519e-14 -2.32011e-10
       11.202 -1.05775e-14 -6.19496e-11
       11.162  1.71065e-12  9.92681e-09
      11.1219 -1.62597e-12  -9.3484e-09
      11.0819 -2.36959e-12 -1.34976e-08
      11.0419  3.96471e-13  2.23735e-09
      11.0018 -1.68212e-13 -9.40378e-10
      10.9618  1.54095e-12  8.53369e-09
      10.9218 -2.60213e-12 -1.42745e-08
      10.8818  1.66728e-12  9.05948e-09
      10.8417 -2.04956e-12 -1.10306e-08
      10.8017  2.81576e-12  1.50093e-08
      10.7617 -2.16402e-12 -1.14244e-08
      10.7217  6.50349e-13  3.40018e-09
      10.6816  3.14767e-13  1.62971e-09
      10.6416  3.82225e-12  1.95967e-08
      10.6016 -2.06149e-12 -1.04657e-08
      10.5615 -2.41142e-12 -1.21217e-08
      10.5215 -1.22285e-12 -6.08622e-09
      10.4815  7.27985e-12   3.5872e-08
      10.4415 -5.20787e-12 -2.54057e-08
      10.4014  1.43071e-12  6.90941e-09
      10.3614  5.38126e-12  2.57257e-08
      10.3214 -5.55298e-12 -2.62774e-08
      10.2813  2.38839e-12   1.1187e-08
      10.2413    2.153e-12  9.98118e-09
      10.2013 -8.26296e-13 -3.79121e-09
      10.1613  7.29151e-12  3.31089e-08
      10.1212  3.97545e-12   1.7864e-08
      10.0812  3.10714e-12  1.38165e-08
      10.0412 -3.07053e-12 -1.35106e-08
      10.0012  -5.0732e-12 -2.20874e-08
      9.96113 -4.56342e-12 -1.96578e-08
       9.9211  2.56324e-12  1.09242e-08
      9.88107  7.30709e-12  3.08091e-08
      9.84105 -1.32006e-12 -5.50602e-09
      9.80102  4.30023e-12  1.77427e-08
      9.76099  3.90981e-12  1.59567e-08
      9.72096  2.96323e-12  1.19614e-08
      9.68094 -7.21306e-12 -2.87966e-08
      9.64091 -3.93666e-12 -1.55426e-08
      9.60088  1.34868e-12  5.26563e-09
      9.56085 -5.41602e-13 -2.09091e-09
      9.52083  2.05248e-11  7.83462e-08
       9.4808 -1.50263e-11 -5.67078e-08
      9.44077  -5.1156e-12 -1.90857e-08
      9.40074 -6.02746e-13 -2.22299e-09
      9.36072  3.80075e-12  1.38558e-08
      9.32069  7.29128e-12  2.62718e-08
      9.28066 -3.04086e-11 -1.08286e-07
      9.24063  1.27645e-11  4.49197e-08
      9.20061  1.02701e-11   3.5713e-08
      9.16058  1.59257e-11  5.47182e-08
      9.12055 -1.72278e-11 -5.84795e-08
      9.08052  1.81407e-11  6.08315e-08
       9.0405 -3.63226e-11 -1.20313e-07
      9.00047  -1.4143e-11 -4.62693e-08
      8.96044  -1.9603e-11 -6.33351e-08
      8.92041 -4.67276e-12 -1.49081e-08
      8.88039 -7.90784e-12 -2.49106e-08
      8.84036  -6.8283e-12 -2.12358e-08
      8.80033  3.03186e-12  9.30776e-09
       8.7603  4.56245e-11  1.38251e-07
      8.72028  8.43893e-12  2.52373e-08
      8.68025  2.15367e-11  6.35588e-08
      8.64022 -1.83792e-11 -5.35201e-08
